animals	animal species,megaherbivores,wide ranging benthivores,large bodied taxa,phocids,vertebrate animal,mega herbivores,amniotes,small wildlife,non mammals
jam	sugary snack,bean dip,carbohydrate snack,nutritious snack,sugary food,sticky food,whole grain snack,crunchy snack
part of jets	turbine engine component,turbine component,part of the engine,engine component,part of the exhaust system
aircraft engines	turbine engine,engine,gas turbine engine,expansion engine,multifuel engine,small engine,gas engine,combustion engine
misfits	debonders,people,folks,nonimmigrants,mindless trash,recluse specie,disintegrants,wearers,non individuals,heathen
part of new jerseys	jersey county,northern oswego county area,mid atlantic state,mid-atlantic state,northeast ohio community,african county,rural county,upper midwestern state
dairy cattle	cattle,dairy goat,dairy animal,world cattle breed,domestic livestock,domesticated livestock,ruminant livestock,livestock,herding breed
knits	warp knitted fabric,knit stitch,stretch fabric,knitting pattern,single and multi layered cotton fabric,stitched clothe
horsemans	horse,light horse breed,pony breed,horse related animal,baroque horse breed
wharfs	waterfront structure,watersport,foreshore facility,shallow draft area,onshore facility,deep water port,bridge,large scale ship canal,busy seaway,port
dornment	fortified malvasia,historical protestant stronghold,fiers,historic medieval town,osmagents,anglo saxon country,castle,ancient town,hapten,bric country
located in safes	hidden item,proper safe device,basic security equipment,built in storage,hidden equipment,security sensitive item,simple home security device,personal protection item,personal and household item,hidden extra
located in vaults	built in storage,built in storage facility,modern storage device
religious holidays	secular holiday,christian holiday,pagan holiday,traditional holiday
crowbars	toolbars,polearm,pointed tool
interviews	formal interview,structured diagnostic interview,inquires,business inquiry,normal inquiry,inquiry
interviewings	formal interview,business inquiry,structured diagnostic interview,query independent evidence,appraisal activity,interrogation technique,interviewing several stakeholder,investigation,off scene investigative activity,departmental examination
nervousness	nervous habit,nervous condition,aspect of anxiety,anxiety symptom,fear based emotion,hypersensitivity,anxiety issue
defined as new reality	world,biological reality,increasingly many scenario,real world experience,self determining state,indefinite lived intangible,ideal
job positions	job title,job type,professional position,office job,job,staff member additional job responsibility
cause stress	cause drawback,stressful experience,stress-relieving activity,conduct activity,development respect constraint,impact fitness activity
ringworm	parasitic roundworm,flatworm,intestinal worm,parasitic worm,parasitic helminth worm,segmented worm,plant parasitic nematode
cause joins	joining method,joining technique,togethers,interaction,connection
resolution	mean of resolution,informal mean of resolution,resolution setting,dispute resolution
part of skeletons	bony structure,part of the skull,accessory structure,detached accessory structure,body part,uncovered accessory structure,non permanent structure,part of the foreskin,part of the anatomy
input devices	typical input device,monetary input device,conventional input device,inputing device,input apparatus,traditional input device,datum input device
part of computer systems	part of the computer,computer part,computer component,computer hardware,physical computer equipment,computer equipment,computer apparatus,computer hardware device,computer device
part of organs	inner organ,lateral organ,human organ,solid organ
part of pianos	piano,keyboard instrument,chorded keyboard,non fret mechanism,actual working instrument,keyboard percussion instrument,instrument type,instruments,moveable instrument
part of terminals	terminal equipment,external connection terminal,terminal device,external terminal,terminal unit,communication terminal,self-service terminal,portable terminal device,portable terminal,self service terminal
used for coding	small electronic equipment,type of electronic equipment,basic household electronic equipment,electronic mean,electronic tool,modern electronic equipment,basic electronic component,sensitive electronic equipment,small electronic
